Temperatura,Presion
1.635558736965719788e+02,5.031824530748259150e+01
1.583992367610855752e+02,4.814110494238255455e+01
2.039175759483745765e+02,4.261193796540277390e+01
1.672955797752250930e+02,5.128800428699064895e+01
1.651291147581553957e+02,5.946095880416533674e+01
1.476991482959442692e+02,4.558140429654468306e+01
1.704155737846574539e+02,4.613485145198648496e+01
1.601536530988875313e+02,4.564636114178129134e+01
2.046302274020455343e+02,5.362295889361561052e+01
1.951472563401395064e+02,5.224242727098219774e+01
1.696777448223341480e+02,4.920731153791771817e+01
2.137865370801646350e+02,4.540990469180517408e+01
1.947264823048739117e+02,5.046188395819962125e+01
1.751275292473706600e+02,4.217688936332098137e+01
1.425089142768964052e+02,5.071713283428746877e+01
2.143641385888611239e+02,5.435762193043967017e+01
1.591564129985460454e+02,4.374400431683160662e+01
1.553190187956466275e+02,4.233740861585167892e+01
1.953385564801446037e+02,5.789718945847430120e+01
2.165962860950890843e+02,4.694120180247707452e+01
2.007640922776577668e+02,5.567973922971911094e+01
1.884586368007853991e+02,4.923001167401083933e+01
1.889213151249792872e+02,4.919022591529336097e+01
1.928012333817046056e+02,5.219206349748322538e+01
1.913839288468014672e+02,4.558000571626779873e+01
1.842178713595406236e+02,5.066248571747822638e+01
1.815630165592781395e+02,4.809255292587953790e+01
1.790611030815071558e+02,4.339753278297484229e+01
1.686905311669998468e+02,5.168741037363199808e+01
1.757898738469983755e+02,4.868346096561042202e+01
1.546056477870692163e+02,4.921487585777646245e+01
1.785249055980787602e+02,4.394919528292921029e+01
1.651711333927362375e+02,5.795700183881402268e+01
1.634461602417634367e+02,5.438357093193057779e+01
1.826984122673021886e+02,5.482077942085989264e+01
2.008800342951689970e+02,4.847277648779159165e+01
1.937747490900347032e+02,4.135408555248289986e+01
1.564424909456523380e+02,5.976458691244755528e+01
1.651555779514449398e+02,4.969451245997066025e+01
1.941115678198232501e+02,4.625600101989972757e+01
1.652626890969253566e+02,5.208400787241556884e+01
1.766305027500446272e+02,5.583560394001648319e+01
1.882507814853682930e+02,4.988474721957266667e+01
1.654748331770454683e+02,5.639287583969687034e+01
1.815806325921894029e+02,5.541499969258434533e+01
1.599896175762269195e+02,4.461809406298971226e+01
1.709794853407317987e+02,4.663104947170261738e+01
1.847967290121380586e+02,5.478768581639883450e+01
1.561050939970249658e+02,3.643693718094780820e+01
1.866071210694059914e+02,4.925272153417505905e+01
1.797054330160997893e+02,4.284584399187664161e+01
1.882873493162572061e+02,4.761723099283237559e+01
1.833587120109699242e+02,4.850589955485398264e+01
2.004621064496076599e+02,4.820877811046246109e+01
1.818783675397185959e+02,4.723869373943695393e+01
1.735589168831212135e+02,4.451428175185593261e+01
1.818344625454842571e+02,6.145955633409343477e+01
1.881494704355458225e+02,5.933731002080675410e+01
1.807329010548855592e+02,4.418967089871858889e+01
1.806088753680582499e+02,5.791058375651783763e+01
1.694701246828986712e+02,4.800267254763573277e+01
1.700564862367357648e+02,5.064593736665855062e+01
1.589609209230046076e+02,4.968363020051542378e+01
2.062436511478040870e+02,4.670125679373017391e+01
1.613420514691307233e+02,5.491926171803073231e+01
1.696064220330613921e+02,5.062943265288328831e+01
1.692238910164620336e+02,4.761724288390379201e+01
1.934238656541666046e+02,4.347705278099763859e+01
1.755757548256195832e+02,4.553202493140440055e+01
1.987161310901060176e+02,4.179309942198951688e+01
1.698976406363419756e+02,5.006111774207585086e+01
1.841849124333570273e+02,4.401667203857802235e+01
1.674697942011036389e+02,4.867219743740729143e+01
2.121772369166008332e+02,5.685050926805185156e+01
1.621860237145573080e+02,5.599649786460793166e+01
1.846473106534054125e+02,4.983861552948690843e+01
1.895066532139814797e+02,4.956457636928425359e+01
1.862069864617724875e+02,5.939937274710504056e+01
1.772206851168343746e+02,5.260378060179355941e+01
1.780526895039986073e+02,4.836096770061738681e+01
1.806571720796866316e+02,4.286990941439773906e+01
1.777949699755726840e+02,5.196936609082371916e+01
1.944581867519236482e+02,5.414661886291430903e+01
2.131578450238702658e+02,4.684174237743177827e+01
1.716376232248825033e+02,5.145601377569015966e+01
1.594529553063138394e+02,4.818213352542485239e+01
1.786757692747311808e+02,4.907983800400498353e+01
2.186956400648147678e+02,3.756088971218834160e+01
1.679448814804540291e+02,4.889109298141931959e+01
2.045867520816610181e+02,5.484684651204027261e+01
2.051655122111466198e+02,4.684298722216720989e+01
1.716961763743800873e+02,5.026263184107658333e+01
1.885347461877791204e+02,4.622024646654039515e+01
2.044259493469280642e+02,5.180220838146386342e+01
1.743130838851876945e+02,4.891738401231913258e+01
1.769462945984645614e+02,4.530379229658996820e+01
1.712747862907703507e+02,5.666275733832564043e+01
1.647786490396069894e+02,5.464466006766107853e+01
1.702608368240098855e+02,4.697546618035912758e+01
1.616408959985661511e+02,5.248894154708888493e+01
1.805112520238884031e+02,5.268706001410190254e+01
1.684504015341203740e+02,5.321150617505588087e+01
1.835067886768612198e+02,4.152872052002461345e+01
1.566615653069455902e+02,5.503303270516313717e+01
1.849632034832168586e+02,4.715150518537134161e+01
1.925029344241338549e+02,4.821086033279366490e+01
1.500939653614281610e+02,6.318940876130099582e+01
1.856108485477135730e+02,5.150936690360505565e+01
1.984150348870993810e+02,4.806838762276412069e+01
1.618553847196319282e+02,3.897352813622046597e+01
2.050885858025655466e+02,5.694882066973178070e+01
1.862852851404906858e+02,4.327395164595698418e+01
1.694248221636238725e+02,4.498280548250248501e+01
1.791634638351344222e+02,4.834323850456075178e+01
1.883749036878258494e+02,5.708205895850146305e+01
1.811400808711861714e+02,5.386619993332879375e+01
1.880813398866955310e+02,4.921081245079869859e+01
1.661898961038095024e+02,5.154146031819410467e+01
1.825404123605411826e+02,4.699807153564447049e+01
1.587942825464253076e+02,5.069826844782675579e+01
1.783316090797694926e+02,5.036668372389068082e+01
1.664413853780281443e+02,5.484384947840676716e+01
1.689670508611534956e+02,5.483589061219474559e+01
1.985413976281565738e+02,5.246988691102822600e+01
1.963696518089140284e+02,4.818826221226948547e+01
1.891370718136076619e+02,5.370911147195063506e+01
1.636153085299113172e+02,4.954015766898476869e+01
1.752538732545779681e+02,4.459042815643433499e+01
1.981964654996877471e+02,4.798356104044530923e+01
1.821257537045985657e+02,5.042263491892162364e+01
2.147899430997254058e+02,5.455107891832372502e+01
1.858997675909155873e+02,4.908235913921423332e+01
1.828807367473504826e+02,4.395400644380197264e+01
1.753632530369624760e+02,5.028370841648409595e+01
1.820031135717342465e+02,5.056728020028275949e+01
1.777129524542918375e+02,5.092918814451376619e+01
1.906216301503288548e+02,5.459935757977215331e+01
1.943505347519187580e+02,5.509461620044949370e+01
1.682101580923807660e+02,4.702894563809167039e+01
1.600315056966333316e+02,4.691928270975527937e+01
1.524569194034505415e+02,4.479900644522263065e+01
3.376198699036881408e+02,2.349407835140237921e+01
1.634495009073918936e+02,5.724410054168857442e+01
1.477066411057127482e+02,4.842459036045538312e+01
1.858286790679644582e+02,4.879284717637503377e+01
2.173949927614918636e+02,5.733391278449487771e+01
1.799089363269015962e+02,5.252778926607503962e+01
1.925773616167746241e+02,5.218117852400527568e+01
1.812274403782134868e+02,4.404541747013136899e+01
1.785166552021328528e+02,5.339364034639709189e+01
1.937861472448165330e+02,4.535431829745120780e+01
1.756458818371702364e+02,4.432989907032521160e+01
1.840108847110785462e+02,4.826614211616644212e+01
1.848254670929402153e+02,4.707103638275654589e+01
1.699786431953542660e+02,4.889200152807480038e+01
1.948806352430478341e+02,4.279509182737540840e+01
1.773756036495688591e+02,5.479408153233836032e+01
1.686638226076073295e+02,5.563843147258214117e+01
1.880476476535560550e+02,4.026328762929593097e+01
1.665229802731344364e+02,5.489228902833275470e+01
1.804227173605369217e+02,4.594735685089186461e+01
1.798632150503369473e+02,5.428487768491392984e+01
1.962884334874736680e+02,4.965776753666791876e+01
1.871204734931992846e+02,5.014387782040499530e+01
1.796245956188228377e+02,4.907451175289390477e+01
1.922664944880042981e+02,5.606064602116742890e+01
2.008531132352597126e+02,4.380205993737485670e+01
1.883671545952779240e+02,5.303920169367503945e+01
1.801552892976507110e+02,5.550665082444775322e+01
1.603224565147476142e+02,5.358170040270205448e+01
1.640232950538694183e+02,6.162349457161708699e+01
1.754216294346799714e+02,4.735526618637650387e+01
1.708573169676107568e+02,5.478652411296765479e+01
1.771954304552183146e+02,4.946954682329290165e+01
1.808497488734566048e+02,5.616703038176334672e+01
1.879453913153509745e+02,4.996155502139315274e+01
1.789425183291136250e+02,4.806062109068765409e+01
1.872975246573930406e+02,5.653036101935814628e+01
1.809671162221518159e+02,4.754219030490534692e+01
1.503680015046919323e+02,4.293637120549721686e+01
1.659099690927186828e+02,4.741576558413085962e+01
1.778386866641757820e+02,5.309516473294266348e+01
1.618545788573833875e+02,5.696019375793545692e+01
1.889989309499430590e+02,5.055564687648256239e+01
2.029612624851554585e+02,5.659098533617012805e+01
1.982814277754597470e+02,4.320912539261203023e+01
1.767983569360468721e+02,4.778368267591048379e+01
2.023608920527492785e+02,4.855712441422949155e+01
1.822300118580316735e+02,4.942720286263740093e+01
1.749437104332293984e+02,5.042047194125098031e+01
1.707989600468858953e+02,5.345455478696096208e+01
1.754629547026780756e+02,4.777596580914755009e+01
1.741773477218815742e+02,5.069514343476562601e+01
1.825562433356323027e+02,4.977438554837974038e+01
1.824086097157479571e+02,4.537055048054425299e+01
1.800456903023012103e+02,4.943166655459282310e+01
1.865540725461952434e+02,4.928170235051440784e+01
1.978596941217951155e+02,4.917459717498476834e+01
1.942433120316198654e+02,5.015879728290725126e+01
1.577265304732514437e+02,5.037836770306692813e+01
1.416911829764706852e+02,4.783852410446334602e+01
1.940147986685890942e+02,5.636357366985632211e+01
1.594968195237686928e+02,4.415259685398491740e+01
1.766285189716097364e+02,4.639514945765051834e+01
1.624483046091096128e+02,6.389981812111777515e+01
1.529702934362996984e+02,4.481004322505385318e+01
1.881219409230718327e+02,4.323122662645120329e+01
1.913873274045396897e+02,5.367238372500609245e+01
1.713523439890992108e+02,3.961440073113062965e+01
1.411343656178263473e+02,4.882363045013780578e+01
1.718063332762127686e+02,6.072912462538243972e+01
1.858770600810381950e+02,4.227532038923299496e+01
1.578163264683880698e+02,4.009017757130643389e+01
1.827503987966873353e+02,4.250409399021150847e+01
1.797703522624050549e+02,5.449179784173492891e+01
1.886893724940163111e+02,5.562388359992905862e+01
1.817937055262123067e+02,4.743705601510745851e+01
1.654039658867766605e+02,5.341606202000534154e+01
1.979485725249673749e+02,5.695127663755994973e+01
1.776220564045954404e+02,5.893673207214912679e+01
1.795904319073510180e+02,4.876832359410075668e+01
1.660009806139020725e+02,3.849264141165006947e+01
1.733507662321273415e+02,4.589560538795156930e+01
1.667279592895964981e+02,4.786597902532371052e+01
1.774058091011486624e+02,4.870530601710805030e+01
2.056756272021351606e+02,4.906070299495640086e+01
1.594214828560296553e+02,5.559447298965334738e+01
1.557965790318488928e+02,5.637214213343790448e+01
2.020675549124041197e+02,4.914163173037608345e+01
1.768601448427220078e+02,5.549242438025909507e+01
1.699639089201012609e+02,5.178830683315544547e+01
1.955985703109411418e+02,5.032252986431285535e+01
1.709157669039470306e+02,5.453272078554982016e+01
2.073901457032040412e+02,5.036126024118957645e+01
9.016888807008902518e+01,1.002890558854888070e+02
1.726813288778144511e+02,4.280794416602720531e+01
2.123596231989825469e+02,4.742414550453990785e+01
1.709142761549499312e+02,4.936740551523024578e+01
1.911314305801396074e+02,5.219726345228995257e+01
1.844893887060973725e+02,5.633980243551544476e+01
1.995261193409819782e+02,4.987800716381921973e+01
2.034226679509027917e+02,4.288885175246896608e+01
1.804800622359865088e+02,5.421256948227502193e+01
1.686987319448072355e+02,5.377479383070982522e+01
1.868995821440867360e+02,4.029070670310296975e+01
1.698342694537184059e+02,4.998097933164600448e+01
2.102008087128993452e+02,4.204929084659850957e+01
1.820480299662410744e+02,4.667674451248969092e+01
1.745201767303183829e+02,4.548595536518600113e+01
1.827702045879736374e+02,5.404632349120993240e+01
1.597931056570545536e+02,5.058415087086091688e+01
1.654257894223402161e+02,4.357204499621985860e+01
1.980062086191663866e+02,5.440032981478670848e+01
1.701465858154290629e+02,4.283097088035792410e+01
1.642963352597708990e+02,5.165056895235471757e+01
1.880497912879093008e+02,4.592994665354222406e+01
1.977855623199449440e+02,4.817161458734739909e+01
1.907842996599759999e+02,5.252135374019191971e+01
1.949407152870872437e+02,5.260724699529764337e+01
1.686480736714580928e+02,5.668484536777980054e+01
1.586728399988723481e+02,4.958873150164273369e+01
2.025200047793323108e+02,5.153225431481670427e+01
1.751598024173679562e+02,4.781131338797837316e+01
3.262375047531742780e+02,2.090994941311398492e+01
1.999229121277358558e+02,5.219743024004255716e+01
1.883434501410098960e+02,4.950845076272811696e+01
1.868383165812241202e+02,4.098124757953751640e+01
2.124750351735162610e+02,5.165735448165447963e+01
1.703472265442978539e+02,5.182280738677728493e+01
1.939176019212185622e+02,4.659913261826024211e+01
1.808551968734562649e+02,4.357806481963742584e+01
1.840288841829488433e+02,5.737939575251982660e+01
2.029270263961879834e+02,5.245722755447201280e+01
1.876175363443443587e+02,4.885459484539145336e+01
1.880744411857444902e+02,4.431483558426256053e+01
1.960876100596470337e+02,4.589092585789327217e+01
1.745257090568567264e+02,5.651295198393115982e+01
1.674118549899149002e+02,5.068830970434022731e+01
1.643278620896844870e+02,4.724706466499646496e+01
1.505046511593599803e+02,5.254844615612328340e+01
2.108431069491048220e+02,4.592800906276838191e+01
1.634518745141747615e+02,5.750421515140189399e+01
1.766811956462134106e+02,5.676400267448362769e+01
1.758478005016661996e+02,4.766712964398611518e+01
1.846111004671365095e+02,4.685664876484570129e+01
1.922360581880894586e+02,3.690933400653860019e+01
1.929071023253961812e+02,4.259209614224315743e+01
1.712538384214659288e+02,4.330265112521122006e+01
1.774931742932038219e+02,5.067595170493692791e+01
1.842386992573244981e+02,4.836883147779320069e+01
1.762696331072467899e+02,4.327332256292379498e+01
2.041101836402998799e+02,4.859417978767721280e+01
1.873646242745737709e+02,5.252668573823674336e+01
1.910231667907472684e+02,5.263919674957793404e+01
1.899432190300111927e+02,4.050164859570559628e+01
1.976021078622798655e+02,4.935868259758084520e+01
1.827153233805556170e+02,4.308329611514194823e+01
1.605475207806622961e+02,5.450864348570136997e+01
1.859953192762896208e+02,5.392073208176748977e+01
1.702296465931225669e+02,4.550986386837770681e+01
1.720707497737536471e+02,4.616977398799799914e+01
1.887954602813263989e+02,4.769366474750846407e+01
1.985742460715045468e+02,3.873603302634330703e+01
1.803190736510409238e+02,5.167984086720288417e+01
1.846324951889844499e+02,4.863577726829934988e+01
2.055332241695285802e+02,5.485087541283929369e+01
1.836112976923285203e+02,4.450795391018723990e+01
2.190252467127059219e+02,4.690438525875033804e+01
1.884826446844731720e+02,4.246737370980441995e+01
1.535885586126627231e+02,4.497854718252873596e+01
1.913001243165679739e+02,4.409009001965890207e+01
1.857173757732416561e+02,5.497986839423222705e+01
1.993462913112411741e+02,4.650869075624304116e+01
1.900977202690493755e+02,5.062087842372307023e+01
1.779231602402433907e+02,4.809618298069097619e+01
1.616355264556595159e+02,4.365267366993593612e+01
1.768646511407096114e+02,4.915849788414178789e+01
1.672421931868605043e+02,5.299551665931797118e+01
1.712921482529291666e+02,4.396120303728324075e+01
1.888286760663091570e+02,5.404556395365689525e+01
2.050485675652710995e+02,4.575139539261152066e+01
1.859200729473447211e+02,4.758508036963579713e+01
1.620617540694722436e+02,5.265341561505023549e+01
1.866690400233021023e+02,4.668281921390256173e+01
1.979494722996847713e+02,5.018787429667932543e+01
1.708532564352092606e+02,4.842654585605954054e+01
1.779897424999062423e+02,5.064684003351909070e+01
1.802203229209379458e+02,3.809630447238251350e+01
1.682265253037664081e+02,4.085159092395958425e+01
1.897242065076578967e+02,5.307983503023419303e+01
1.781857777708832771e+02,5.518590702824525351e+01
1.862929866586054288e+02,4.544756648234239549e+01
1.666876173329685002e+02,4.877985823914433183e+01
1.734381254951488529e+02,5.147359626451150660e+01
1.908357203674165703e+02,5.346608800829351793e+01
1.744075027186235047e+02,3.986161364164576071e+01
2.059044577685010609e+02,4.556979876510811778e+01
1.740054572157809503e+02,4.833710310075062466e+01
1.833702708862782913e+02,5.351570098618024929e+01
1.939888624780963369e+02,6.249215241860747483e+01
1.587245140060045401e+02,4.885997136595140944e+01
1.535878678202883520e+02,4.296511268948005835e+01
1.571151552814485797e+02,5.201134038600648779e+01
1.989387615514077368e+02,5.660497894770355032e+01
1.717221278116132908e+02,5.054007060489750813e+01
2.183729892850237775e+02,4.546675727422853441e+01
1.715362860201391584e+02,5.478996970740009687e+01
1.827682695479555548e+02,5.331772809249217460e+01
2.031316492885181333e+02,4.486959577902187846e+01
2.100913933223868355e+02,5.190712808767170827e+01
2.109225536495459608e+02,5.498632783829436477e+01
1.981254934588971253e+02,5.590945021279446792e+01
1.953609378871719287e+02,4.966775512345272148e+01
1.888879042380177395e+02,4.820960276910340525e+01
1.916754161424995573e+02,5.613636911040631361e+01
1.717322142550719946e+02,4.394919748509557422e+01
1.677270167486653918e+02,5.219289645460502669e+01
1.799493831388357137e+02,4.314986686317785569e+01
1.774472306621260600e+02,5.532688136129801393e+01
1.732015792600908810e+02,4.870977242194419432e+01
1.904458117118507232e+02,5.634291617823734555e+01
1.943295781285576709e+02,5.245706378177763440e+01
1.813261032943777025e+02,4.388389884969035393e+01
2.021629512158289117e+02,5.712313866038621768e+01
1.628746632879974356e+02,5.775622633213864532e+01
1.770951081108042331e+02,5.441143246299607483e+01
1.692476651909579175e+02,4.619206067481889733e+01
1.520019507439041035e+02,4.846993022821295938e+01
1.787597897123595203e+02,5.072713608702879640e+01
1.781737873742507361e+02,4.648144800334283389e+01
2.027017461486319689e+02,5.846173286231602617e+01
1.894621752683216585e+02,5.072163235863018116e+01
1.646371976350619377e+02,3.648325976446321306e+01
2.078113884950128352e+02,5.169677906378110066e+01
1.983155054328802862e+02,4.825921301591343138e+01
1.887314655520292490e+02,4.962536721940776374e+01
1.766027385172525328e+02,4.815690317107150520e+01
1.656084114491478090e+02,5.403523208303343495e+01
1.744168983589341906e+02,5.559843889276690732e+01
1.963312292955627925e+02,5.141526581129326701e+01
2.082687945890191372e+02,4.830344406430920401e+01
2.031486529240828247e+02,4.979331397595414899e+01
1.726672586732058789e+02,5.009799808288813949e+01
1.632057385006648360e+02,4.598784980067581785e+01
1.821132937036680630e+02,5.289464324285617636e+01
1.534734095165572398e+02,5.230021161930233120e+01
1.848475157127717239e+02,5.770220619888336699e+01
1.777859612055199818e+02,5.627674890144237452e+01
1.730094524719763740e+02,4.657162541204935025e+01
1.560794539909980756e+02,5.410149187254482683e+01
8.770400159854574440e+01,1.524523308452764070e+01
1.720094874050713258e+02,5.347966050470424904e+01
1.624512474643456699e+02,4.741692900619946016e+01
1.369160668007752690e+02,4.488373388312207624e+01
3.295872764242404855e+02,9.140022671348702943e+01
2.065837739500461510e+02,3.662716435922929747e+01
2.049188882182180578e+02,4.124512212797385757e+01
1.731435561512059280e+02,4.911254058112858445e+01
1.709668190945732817e+02,5.041220883317421197e+01
1.870316138411253633e+02,4.815340614920905438e+01
1.650242184121756281e+02,4.210281850641200663e+01
1.845268784972919889e+02,4.591054078930747551e+01
1.914912041757703491e+02,5.195604663618696861e+01
1.984039983582646016e+02,5.290890885314180991e+01
1.784976888528007066e+02,4.991888441202029725e+01
1.769448937473455032e+02,5.578416890518494142e+01
1.668302611986515842e+02,5.198698511729617167e+01
1.675967946894020884e+02,4.626272173020893774e+01
1.766028166214771034e+02,4.859748973294191643e+01
1.855104826022426607e+02,4.298566921396072615e+01
1.937037693934987317e+02,4.945930504804291417e+01
1.679523157397948125e+02,5.556050309610669302e+01
2.023903285343928360e+02,5.342645042355484009e+01
1.759331459843614596e+02,5.701004662959560676e+01
1.796794905847734469e+02,4.848557378100503712e+01
1.687918248127826359e+02,5.673049897257129004e+01
1.436363960959058659e+02,4.903347886776015230e+01
1.932606809454157428e+02,5.735792541284946822e+01
1.910526584563864958e+02,4.989071626278938254e+01
1.757800866432268094e+02,5.353615686902138293e+01
1.810048607583730700e+02,5.737556182154927598e+01
1.877390882655614917e+02,4.903286185709396960e+01
1.565618121467018682e+02,5.109194493772086787e+01
1.720642098398055850e+02,5.644431712603151396e+01
1.919139701943274190e+02,4.933498418034967870e+01
1.611856586524612567e+02,4.339553858746919701e+01
1.844033689824994440e+02,6.071503527292455260e+01
1.596512729306489291e+02,4.765117767831431905e+01
1.869964497365028819e+02,5.079378025468771085e+01
1.794653777655377382e+02,5.578003334725563889e+01
1.557730227614173657e+02,4.695753048134399421e+01
1.974710903168575555e+02,4.496066043388935185e+01
1.689811263480292496e+02,5.126868648387416272e+01
1.678462134447842971e+02,4.103461801043805224e+01
3.330085379584641032e+02,1.856046961566040210e+01
1.972295602414307325e+02,5.122519332157703076e+01
1.647626727153240438e+02,4.865024051587418086e+01
1.809251977477195794e+02,4.228274528407126809e+01
1.864322475049585819e+02,5.797088978102006251e+01
1.903965841089471667e+02,5.051769076974587591e+01
1.826466233291583876e+02,5.715576058880870391e+01
1.744945824137501518e+02,4.869981874909777275e+01
1.675861466902692030e+02,4.559994009154618055e+01
1.812921582456956173e+02,5.134590460127579803e+01
1.639179148202158842e+02,4.892106436835889838e+01
1.361797427475808888e+02,4.411119271004321263e+01
1.865483970623650123e+02,5.734892129393747950e+01
1.935590226162929355e+02,4.688864888553001720e+01
1.445560134668724288e+02,4.079866807602215317e+01
1.648540394293509337e+02,5.664083026978666169e+01
1.892873139150779593e+02,4.747850992093688660e+01
2.108624320456754901e+02,4.696088053692187714e+01
1.803119056151311099e+02,4.117306206485012865e+01
1.690799558815629950e+02,5.870470743298495364e+01
1.772565533834273879e+02,4.355259706395156627e+01
2.006231462872227667e+02,5.029224740352825052e+01
1.703105373131319595e+02,5.456310161270220505e+01
1.680121199002462049e+02,5.210858466501548492e+01
1.727588471672695221e+02,4.970172844003904089e+01
1.657000708761193266e+02,4.149167070856292128e+01
1.818400547399219249e+02,4.595137582116358033e+01
2.043701768770434057e+02,5.093900169021261348e+01
1.848461890967404315e+02,4.606412965006501992e+01
1.762146974681056975e+02,5.101679729999383994e+01
1.756228309662668323e+02,5.340871704407570775e+01
1.565521378695501369e+02,5.481251442900050819e+01
1.932466466572073784e+02,4.386910321093658638e+01
1.788324420448079763e+02,6.098323027489477255e+01
1.772928012961406239e+02,5.383739672277065580e+01
3.778966135176729040e+02,8.999142923165467778e+01
1.844812936254853071e+02,5.544768291538320426e+01
1.687231342485722223e+02,6.182703885999986682e+01
1.736046360569168598e+02,4.280639949471564876e+01
3.472266856379513342e+02,8.887368678754323525e+01
1.816990561580664689e+02,3.810784170063335807e+01
1.584258303252395024e+02,5.096325766324012108e+01
1.937884340186280383e+02,5.182697120962570381e+01
1.699778387169151017e+02,4.980418942278620165e+01
2.080994666432631846e+02,4.672733214500845378e+01
1.962007209857197267e+02,3.975242741905837818e+01
1.732901715651187260e+02,5.186766841705884445e+01
1.992152454260266836e+02,5.727717241957662253e+01
1.810178326579110433e+02,4.704490772133284082e+01
1.927916051268333035e+02,5.220029964511572729e+01
1.872709922594171132e+02,4.215927843289974675e+01
1.673046501751368851e+02,5.228606531846256900e+01
1.703467525152380802e+02,4.803308851127671630e+01
1.954494122637174200e+02,4.618791024698542458e+01
1.749783700184018755e+02,4.619818179391934621e+01
1.739452730513700374e+02,4.803194208983494917e+01
1.656731613097597062e+02,5.191216657846267424e+01
1.863539859839019073e+02,4.343918399402241448e+01
2.109378737886471811e+02,4.801442334216073249e+01
1.639870062861859026e+02,4.979264111000426141e+01
1.803632918500913718e+02,4.450480387734070575e+01
2.011833083312314443e+02,5.898332600837508721e+01
1.788053791313142824e+02,4.573252259969329003e+01
1.867855769437460083e+02,4.665281543183255053e+01
1.640640970777968164e+02,4.510846025088751077e+01
1.864246064581147380e+02,5.899240043569058400e+01
1.771928360249317791e+02,5.276452614299741128e+01
1.947859499351979480e+02,4.531703996878179197e+01
1.978107907734712683e+02,5.553115779429984400e+01
2.188434546302792114e+02,5.100349347144439349e+01
1.886944975982036397e+02,5.128626710555750634e+01
1.848869447487325033e+02,4.827761395623773666e+01
1.829157645236600445e+02,4.625292006521513599e+01
1.747025056078396688e+02,5.168883049527300955e+01
1.850772576519253789e+02,4.727456385002204797e+01
1.755689788479145648e+02,5.908377814787552040e+01
1.825269146440442114e+02,4.365354447378447844e+01
1.997639630341193993e+02,5.768078386427472992e+01
1.649018615208053689e+02,4.944340575601099630e+01
1.970981784169356956e+02,5.149542867010553238e+01
1.997567260100979638e+02,5.416578883314717530e+01
1.782289720951338268e+02,4.684875352497781620e+01
1.481721765148710688e+02,5.432124192349318292e+01
1.708826701935835217e+02,3.646228072309411061e+01
1.994549181984166353e+02,4.640005233389030082e+01
1.796569790655167651e+02,4.537968596329467630e+01
1.650104665155763257e+02,4.373246993814119321e+01
1.724283761815767377e+02,4.892522580960524436e+01
1.926093003975682905e+02,5.192874984090847335e+01
1.882010035230206881e+02,5.351329999249652758e+01
1.764160185124545990e+02,5.120438378600204032e+01
1.744976338227796759e+02,4.667153267553226215e+01
1.741236277643426718e+02,5.184508218912583288e+01
1.661638472325224711e+02,5.062142847425425174e+01
2.042306353420416372e+02,5.468028083968007991e+01
1.751651929618298880e+02,5.388468351465758133e+01
1.982573778123824582e+02,5.015238206960314216e+01
2.028197407788367741e+02,4.551373496919371320e+01
1.949746634722194187e+02,4.673524922083959865e+01
1.735256953092292633e+02,4.725105320180983171e+01
1.860559513550491317e+02,4.842366833041872098e+01
1.796370659041362501e+02,5.134025213794876663e+01
1.664444720890480767e+02,5.357587195064029117e+01
3.348653892258240603e+02,8.974440653492311526e+01
1.623144031326029619e+02,5.008062393950235958e+01
1.978151908269234696e+02,5.071653152500002193e+01
1.730307405405241070e+02,4.742047343433829809e+01
1.830173948380925992e+02,4.537303871178522030e+01
1.842493180731921427e+02,4.122281051344644709e+01
1.761164253944388349e+02,4.652425320961563671e+01
1.888004070221291215e+02,5.236572726633893637e+01
1.728764451506621356e+02,4.648544280980216570e+01
1.930694594618586564e+02,4.881096481287030286e+01
1.598103047962987660e+02,5.233215643706158460e+01
1.818956936931961650e+02,5.260344748211334576e+01
3.590839349858742935e+02,8.460233573916980276e+01
1.649950301309163763e+02,5.498529678226820749e+01
1.698338254421272211e+02,5.563675044677742676e+01
1.877086177448837248e+02,4.435075071390720325e+01
1.826937267290939815e+02,4.588081565179422938e+01
1.852594514891033839e+02,5.595545341573095754e+01
1.873378069522149474e+02,4.926573239372349633e+01
1.895208220284265508e+02,3.890111026274074391e+01
1.966454976293433390e+02,4.300159247633656889e+01
1.861472798539276994e+02,4.875315187413759332e+01
1.763811351807218557e+02,4.418478674857698962e+01
9.008860551804096417e+01,8.793288114681779177e+01
2.084982290234282232e+02,5.016198106841789439e+01
1.780104938042613867e+02,5.731127302017364400e+01
1.653820604299403669e+02,4.854773041886105744e+01
1.966062100393045853e+02,5.536270899786379118e+01
1.781942825406960367e+02,5.714380081018385482e+01
1.474099568097894633e+02,5.717154834676038178e+01
1.927113251572563115e+02,5.142377296692784228e+01
1.719700772106911586e+02,4.018355426080513126e+01
1.786420007654375866e+02,5.230412432701932346e+01
1.849797049585352227e+02,5.524199943906770471e+01
1.828574951966859885e+02,4.959466447282291313e+01
1.906417772570856073e+02,5.872291935037624455e+01
1.734677044414523550e+02,5.429916780733729098e+01
1.876965869726412279e+02,5.284136688576391805e+01
1.761067998362412368e+02,5.543190355602919084e+01
1.910821572133125414e+02,5.166684925630438840e+01
1.892305122601958089e+02,3.753594750302323035e+01
1.659684194693310815e+02,4.750430524264817223e+01
1.962897317426254915e+02,5.598584013623926836e+01
1.719605483232892880e+02,4.596204329950852241e+01
1.921208669742171651e+02,4.888263747381530777e+01
